Dormitorios,Banos,Piso,Estado_ocupacion,Area_m2,Ciudad,Ubicacion,Precio_Takas,Categoria_precio,Precio_por_m2
3,3,1,vacant,1150.0,Narayanganj-City,"Jatrabari, Dhaka",4025000,Bajo,3500.0
3,3,1,vacant,3.0,Narayanganj-City,"Mawa Highway Road, Munshiganj",2310000,Bajo,770000.0
2,2,1,vacant,2100.0,Narayanganj-City,"Pirerbag, Dhaka",30000000,Alto,14286.0
5,3,1,vacant,960.0,Narayanganj-City,"Comilla Cantonment, Comilla",2880000,Bajo,3000.0
3,3,1,vacant,2162.1600969620517,Narayanganj-City,"Kuakata, Kuakata",630000,Bajo,291.0
2,2,1,vacant,800.0,Narayanganj-City,"Savar, Dhaka",3200000,Bajo,4000.0
3,3,1,vacant,3.0,Gazipur,"Demra, Dhaka",7500000,Medio,2500000.0
4,4,1,vacant,2050.0,Gazipur,"Bashundhara R/A, Dhaka",10500000,Medio,5122.0
3,3,1,vacant,1550.0,Gazipur,"Bashundhara R/A, Dhaka",21200000,Alto,13677.0
4,5,1,vacant,1972.0,Gazipur,"Bashundhara R/A, Dhaka",22700000,Alto,11511.0
3,3,1,vacant,2.0,Gazipur,"Khan Jahan Ali, Khulna",1500000,Bajo,750000.0
3,3,1,vacant,1141.0,Gazipur,"Chandina, Comilla",6133000,Medio,5375.0
4,5,1,vacant,2148.0,Gazipur,"Bashundhara R/A, Dhaka",23600000,Alto,10987.0
3,3,1,vacant,3.0,Gazipur,"Purbachal, Dhaka",3000000,Bajo,1000000.0
3,3,1,vacant,1500.0,Gazipur,"Uttara, Dhaka",9900000,Medio,6600.0
3,3,1,vacant,1250.0,Gazipur,"Banasree, Dhaka",7000000,Medio,5600.0
3,3,1,vacant,1550.0,Gazipur,"Uttara, Dhaka",10200000,Medio,6581.0
4,4,1,vacant,2835.0,Gazipur,"Uttara, Dhaka",32000000,Alto,11287.0
4,4,1,vacant,4360.0,Gazipur,"Bashundhara R/A, Dhaka",60900000,Alto,13968.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",6500000,Medio,1300000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",3400000,Bajo,1133333.0
3,4,1,vacant,1972.0,Gazipur,"Bashundhara R/A, Dhaka",19700000,Alto,9990.0
4,5,1,vacant,2055.0,Gazipur,"Bashundhara R/A, Dhaka",22700000,Alto,11046.0
3,4,1,vacant,1850.0,Gazipur,"Bashundhara R/A, Dhaka",18900000,Alto,10216.0
4,4,1,vacant,1972.0,Gazipur,"Bashundhara R/A, Dhaka",21300000,Alto,10801.0
4,3,1,vacant,1770.0,Gazipur,"Uttara, Dhaka",15000000,Alto,8475.0
4,4,1,vacant,2340.0,Gazipur,"Bashundhara R/A, Dhaka",17600000,Alto,7521.0
3,3,1,vacant,1645.0,Gazipur,"Badda, Dhaka",12300000,Medio,7477.0
4,4,1,vacant,2340.0,Gazipur,"Bashundhara R/A, Dhaka",18700000,Alto,7991.0
3,4,1,vacant,2100.0,Gazipur,"Bashundhara R/A, Dhaka",24100000,Alto,11476.0
3,3,1,vacant,1950.0,Gazipur,"Bashundhara R/A, Dhaka",20900000,Alto,10718.0
4,4,1,vacant,2190.0,Gazipur,"Bashundhara R/A, Dhaka",22500000,Alto,10274.0
3,3,1,vacant,1850.0,Gazipur,"Bashundhara R/A, Dhaka",19100000,Alto,10324.0
4,4,1,vacant,2190.0,Gazipur,"Bashundhara R/A, Dhaka",22500000,Alto,10274.0
4,5,1,vacant,2480.0,Gazipur,"Bashundhara R/A, Dhaka",25299999,Alto,10202.0
4,4,1,vacant,2315.0,Gazipur,"Bashundhara R/A, Dhaka",24800000,Alto,10713.0
3,3,1,vacant,1450.0,Gazipur,"Bashundhara R/A, Dhaka",14800000,Alto,10207.0
4,4,1,vacant,3060.0,Gazipur,"Bashundhara R/A, Dhaka",37100000,Alto,12124.0
3,3,1,vacant,1950.0,Gazipur,"Bashundhara R/A, Dhaka",24400000,Alto,12513.0
4,4,1,vacant,2285.0,Gazipur,"Bashundhara R/A, Dhaka",25000000,Alto,10941.0
4,4,1,vacant,2285.0,Gazipur,"Bashundhara R/A, Dhaka",24300000,Alto,10635.0
4,4,1,vacant,2190.0,Gazipur,"Bashundhara R/A, Dhaka",22500000,Alto,10274.0
3,3,1,vacant,2100.0,Gazipur,"Bashundhara R/A, Dhaka",24500000,Alto,11667.0
4,4,1,vacant,2475.0,Gazipur,"Bashundhara R/A, Dhaka",27000000,Alto,10909.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
4,3,1,vacant,1746.0,Gazipur,"Uttara, Dhaka",14300000,Alto,8190.0
4,3,1,vacant,2530.0,Gazipur,"Bashundhara R/A, Dhaka",25000000,Alto,9881.0
4,4,1,vacant,2850.0,Gazipur,"Jolshiri Abason, Dhaka",35200000,Alto,12351.0
4,4,1,vacant,2850.0,Gazipur,"Jolshiri Abason, Dhaka",35200000,Alto,12351.0
4,5,1,vacant,2473.0,Gazipur,"Bashundhara R/A, Dhaka",27300000,Alto,11039.0
4,6,1,vacant,6300.0,Gazipur,"Baridhara, Dhaka",400000,Bajo,63.0
4,4,1,vacant,4200.0,Gazipur,"Gulshan 02, Dhaka",350000,Bajo,83.0
5,5,1,vacant,4460.0,Gazipur,"Gulshan 02, Dhaka",400000,Bajo,90.0
3,3,1,vacant,2765.6924011195015,Gazipur,"Manda, Dhaka",3180000,Bajo,1150.0
3,3,1,vacant,1575.0,Gazipur,"Bashundhara R/A, Dhaka",16000000,Alto,10159.0
3,3,1,vacant,1540.0,Gazipur,"Aftab Nagar, Dhaka",13000000,Alto,8442.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6600000,Medio,2200000.0
4,3,1,vacant,1770.0,Gazipur,"Uttara, Dhaka",16399999,Alto,9266.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
3,3,1,vacant,5.0,Gazipur,"Purbachal, Dhaka",5000000,Bajo,1000000.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
3,4,1,vacant,1400.0,Gazipur,"Mohammadpur, Dhaka",7500000,Medio,5357.0
3,3,1,vacant,1150.0,Gazipur,"Mohammadpur, Dhaka",4500000,Bajo,3913.0
3,3,1,vacant,5.0,Gazipur,"Uttara, Dhaka",75000000,Alto,15000000.0
4,5,1,vacant,3086.0,Gazipur,"Bashundhara R/A, Dhaka",33400000,Alto,10823.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",6000000,Medio,1200000.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
4,5,1,vacant,2850.0,Gazipur,"Jolshiri Abason, Dhaka",36600000,Alto,12842.0
4,5,1,vacant,2850.0,Gazipur,"Jolshiri Abason, Dhaka",36600000,Alto,12842.0
3,3,1,vacant,1645.0,Gazipur,"Badda, Dhaka",13799999,Alto,8389.0
3,3,1,vacant,1450.0,Gazipur,"Aftab Nagar, Dhaka",12300000,Medio,8483.0
4,5,1,vacant,2850.0,Gazipur,"Jolshiri Abason, Dhaka",34200000,Alto,12000.0
4,4,1,vacant,1800.0,Gazipur,"Khilgaon, Dhaka",18000000,Alto,10000.0
4,5,1,vacant,2550.0,Gazipur,"Bashundhara R/A, Dhaka",11000000,Medio,4314.0
3,3,1,vacant,3.0,Gazipur,"Bashundhara R/A, Dhaka",17400000,Alto,5800000.0
4,5,1,vacant,2850.0,Gazipur,"Jolshiri Abason, Dhaka",35600000,Alto,12491.0
3,3,1,vacant,1162.0,Gazipur,"Chandina, Comilla",6242000,Medio,5372.0
3,3,1,vacant,1257.0,Gazipur,"Mugdapara, Dhaka",7591000,Medio,6039.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",11100000,Medio,3700000.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
3,3,1,vacant,3.0,Gazipur,"Basila, Dhaka",9660000,Medio,3220000.0
3,3,1,vacant,5.0,Gazipur,"Modhu City, Dhaka",11000000,Medio,2200000.0
4,5,1,vacant,2202.0,Gazipur,"Bashundhara R/A, Dhaka",24200000,Alto,10990.0
3,3,1,vacant,1350.0,Gazipur,"Jhigatala, Dhaka",9475000,Medio,7019.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
4,3,1,vacant,1883.0,Gazipur,"Uttara, Dhaka",26400000,Alto,14020.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6900000,Medio,2300000.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6600000,Medio,2200000.0
3,3,1,vacant,2765.6924011195015,Gazipur,"Kakrail, Dhaka",1300000,Bajo,470.0
3,3,1,vacant,10.0,Gazipur,"Mohammadpur, Dhaka",23000000,Alto,2300000.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6600000,Medio,2200000.0
4,5,1,vacant,2190.0,Gazipur,"Bashundhara R/A, Dhaka",23800000,Alto,10868.0
3,3,1,vacant,3.0,Gazipur,"Modhu City, Dhaka",6600000,Medio,2200000.0
3,3,1,vacant,5.0,Gazipur,"Modhu City, Dhaka",11000000,Medio,2200000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",9060000,Medio,3020000.0
3,3,1,vacant,10.0,Gazipur,"Mohammadpur, Dhaka",22000000,Alto,2200000.0
2,2,1,vacant,650.0,Gazipur,"Mirpur 6, Dhaka",4075000,Bajo,6269.0
3,4,1,vacant,1850.0,Gazipur,"Bashundhara R/A, Dhaka",17100000,Alto,9243.0
3,3,1,vacant,5.0,Gazipur,"Modhu City, Dhaka",11500000,Medio,2300000.0
3,3,1,vacant,2765.6924011195015,Gazipur,"Bashundhara R/A, Dhaka",59400000,Alto,21477.0
3,3,1,vacant,4.0,Gazipur,"Bashundhara R/A, Dhaka",30000000,Alto,7500000.0
3,3,1,vacant,6.0,Gazipur,"Modhu City, Dhaka",13799999,Alto,2300000.0
4,4,1,vacant,2850.0,Gazipur,"Bashundhara R/A, Dhaka",34200000,Alto,12000.0
4,3,1,vacant,1680.0,Gazipur,"Aftab Nagar, Dhaka",13400000,Alto,7976.0
3,3,1,vacant,10.0,Gazipur,"Mohammadpur, Dhaka",24000000,Alto,2400000.0
3,3,1,vacant,5.0,Gazipur,"Basila, Dhaka",7000000,Medio,1400000.0
4,4,1,vacant,2450.0,Gazipur,"Bashundhara R/A, Dhaka",29400000,Alto,12000.0
3,3,1,vacant,3.0,Gazipur,"Purbachal, Dhaka",3000000,Bajo,1000000.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",6000000,Medio,1200000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",11600000,Medio,3866667.0
4,5,1,vacant,2225.0,Gazipur,"Bashundhara R/A, Dhaka",24200000,Alto,10876.0
3,3,1,vacant,1815.0,Gazipur,"Uttara, Dhaka",16200000,Alto,8926.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",19300000,Alto,3860000.0
3,3,1,vacant,3.0,Gazipur,"Mohammadpur, Dhaka",9900000,Medio,3300000.0
3,3,1,vacant,6.0,Gazipur,"Keraniganj, Dhaka",23200000,Alto,3866667.0
3,3,1,vacant,5.0,Gazipur,"Mohammadpur, Dhaka",7500000,Medio,1500000.0
3,3,1,vacant,6.0,Gazipur,"Keraniganj, Dhaka",22799999,Alto,3800000.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",11000000,Medio,2200000.0
3,3,1,vacant,2765.6924011195015,Gazipur,"Mirpur 6, Dhaka",32500000,Alto,11751.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",11000000,Medio,2200000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",11399999,Medio,3800000.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",19000000,Alto,3800000.0
3,3,1,vacant,6.0,Gazipur,"Keraniganj, Dhaka",21100000,Alto,3516667.0
3,3,1,vacant,6.0,Gazipur,"Keraniganj, Dhaka",21000000,Alto,3500000.0
3,3,1,vacant,3.0,Gazipur,"Mohammadpur, Dhaka",4500000,Bajo,1500000.0
3,3,1,vacant,9.0,Gazipur,"Keraniganj, Dhaka",31500000,Alto,3500000.0
3,3,1,vacant,5.0,Gazipur,"Mohammadpur, Dhaka",16500000,Alto,3300000.0
3,3,1,vacant,3.0,Gazipur,"Mohammadpur, Dhaka",9900000,Medio,3300000.0
3,3,1,vacant,2765.6924011195015,Gazipur,"Mirpur 12, Dhaka",58000000,Alto,20971.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",9900000,Medio,3300000.0
3,3,1,vacant,4.0,Gazipur,"Basila, Dhaka",18000000,Alto,4500000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",12300000,Medio,4100000.0
3,3,1,vacant,6.0,Gazipur,"Keraniganj, Dhaka",21200000,Alto,3533333.0
3,3,1,vacant,3.0,Gazipur,"Mohammadpur, Dhaka",4500000,Bajo,1500000.0
3,3,1,vacant,3.0,Gazipur,"Mohammadpur, Dhaka",9900000,Medio,3300000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",10500000,Medio,3500000.0
3,3,1,vacant,3.0,Gazipur,"Mohammadpur, Dhaka",9900000,Medio,3300000.0
3,3,1,vacant,4.0,Gazipur,"Bashundhara R/A, Dhaka",34000000,Alto,8500000.0
4,4,1,vacant,2000.0,Gazipur,"Jolshiri Abason, Dhaka",10400000,Medio,5200.0
3,3,1,vacant,6.0,Gazipur,"Keraniganj, Dhaka",21300000,Alto,3550000.0
3,3,1,vacant,5.0,Gazipur,"Mohammadpur, Dhaka",7500000,Medio,1500000.0
3,3,1,vacant,3.0,Gazipur,"Basila, Dhaka",90000000,Alto,30000000.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",6750000,Medio,1350000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",11600000,Medio,3866667.0
3,4,1,vacant,1655.0,Gazipur,"Dhanmondi, Dhaka",25800000,Alto,15589.0
4,5,1,vacant,2800.0,Gazipur,"Jolshiri Abason, Dhaka",34100000,Alto,12179.0
3,3,1,vacant,1695.0,Gazipur,"Banasree, Dhaka",14600000,Alto,8614.0
3,3,1,vacant,5.0,Gazipur,"Basila, Dhaka",17500000,Alto,3500000.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",15100000,Alto,3020000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",3300000,Bajo,1100000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",11399999,Medio,3800000.0
3,3,1,vacant,1600.0,Gazipur,"Aftab Nagar, Dhaka",12300000,Medio,7688.0
3,3,1,vacant,5.0,Gazipur,"Mohammadpur, Dhaka",7500000,Medio,1500000.0
3,3,1,vacant,10.0,Gazipur,"Keraniganj, Dhaka",23000000,Alto,2300000.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",11500000,Medio,2300000.0
3,3,1,vacant,10.0,Gazipur,"Keraniganj, Dhaka",38600000,Alto,3860000.0
3,3,1,vacant,5.0,Gazipur,"Basila, Dhaka",17600000,Alto,3520000.0
3,2,1,vacant,1150.0,Gazipur,"Monipur, Dhaka",7200000,Medio,6261.0
3,3,1,vacant,6.0,Gazipur,"Mohammadpur, Dhaka",21000000,Alto,3500000.0
3,3,1,vacant,3.0,Gazipur,"Basila, Dhaka",6000000,Medio,2000000.0
3,3,1,vacant,3.0,Gazipur,"Bashundhara R/A, Dhaka",19500000,Alto,6500000.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",5500000,Medio,1100000.0
3,3,1,vacant,1700.0,Gazipur,"Jolshiri Abason, Dhaka",8840000,Medio,5200.0
3,3,1,vacant,9.0,Gazipur,"Keraniganj, Dhaka",31500000,Alto,3500000.0
3,3,1,vacant,4.0,Gazipur,"Mohammadpur, Dhaka",13200000,Alto,3300000.0
3,3,1,vacant,4.0,Gazipur,"Keraniganj, Dhaka",17600000,Alto,4400000.0
3,3,1,vacant,4.0,Gazipur,"Keraniganj, Dhaka",18000000,Alto,4500000.0
3,3,1,vacant,6.0,Gazipur,"Keraniganj, Dhaka",21600000,Alto,3600000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",10500000,Medio,3500000.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",7500000,Medio,1500000.0
3,3,1,vacant,5.0,Gazipur,"Mohammadpur, Dhaka",7500000,Medio,1500000.0
3,3,1,vacant,3.0,Gazipur,"Mohammadpur, Dhaka",9900000,Medio,3300000.0
3,3,1,vacant,4.0,Gazipur,"Mohammadpur, Dhaka",13200000,Alto,3300000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",9900000,Medio,3300000.0
3,3,1,vacant,1450.0,Gazipur,"Bashundhara R/A, Dhaka",6959999,Medio,4800.0
3,3,1,vacant,3.0,Gazipur,"Basila, Dhaka",9060000,Medio,3020000.0
3,3,1,vacant,5.0,Gazipur,"Basila, Dhaka",20099999,Alto,4020000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",9900000,Medio,3300000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",11600000,Medio,3866667.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",6500000,Medio,1300000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",11600000,Medio,3866667.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",6750000,Medio,1350000.0
3,3,1,vacant,3.0,Gazipur,"Keraniganj, Dhaka",11600000,Medio,3866667.0
3,3,1,vacant,1210.0,Gazipur,"Malotinagar, Bogra",7368000,Medio,6089.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",16000000,Alto,3200000.0
3,3,1,vacant,5.0,Gazipur,"Keraniganj, Dhaka",6350000,Medio,1270000.0
3,2,1,vacant,1025.0,Gazipur,"Uttara, Dhaka",5733000,Medio,5593.0
3,3,1,vacant,3.0,Gazipur,"Purbachal, Dhaka",18900000,Alto,6300000.0
3,4,1,vacant,1850.0,Gazipur,"Dhanmondi, Dhaka",26800000,Alto,14486.0
3,3,1,vacant,1770.0,Gazipur,"Bashundhara R/A, Dhaka",18900000,Alto,10678.0
2,2,1,vacant,650.0,Gazipur,"Mirpur 11, Dhaka",3250000,Bajo,5000.0
3,3,1,vacant,1320.0,Gazipur,"Elephant Road, Dhaka",14500000,Alto,10985.0
3,4,1,vacant,1550.0,Gazipur,"Uttara, Dhaka",15500000,Alto,10000.0
4,4,1,vacant,1600.0,Gazipur,"Zinda Bazar, Sylhet",10400000,Medio,6500.0
2,2,1,vacant,750.0,Gazipur,"Mirpur 10, Dhaka",3270000,Bajo,4360.0
3,3,1,vacant,1694.0,Gazipur,"Uttara, Dhaka",16900000,Alto,9976.0
3,3,1,vacant,1524.0,Gazipur,"Vatara, Dhaka",8530000,Medio,5597.0
3,3,1,vacant,1250.0,Gazipur,"Keraniganj, Dhaka",2625000,Bajo,2100.0
4,4,1,vacant,2850.0,Gazipur,"Jolshiri Abason, Dhaka",38500000,Alto,13509.0
3,3,1,vacant,1300.0,Gazipur,"Uttara, Dhaka",9100000,Medio,7000.0
3,3,1,vacant,1370.0,Gazipur,"Uttara, Dhaka",8220000,Medio,6000.0
4,4,1,vacant,2100.0,Gazipur,"Keraniganj, Dhaka",4401000,Bajo,2096.0
4,4,1,vacant,1540.0,Gazipur,"Badda, Dhaka",11500000,Medio,7468.0
4,3,1,vacant,1850.0,Gazipur,"Mohammadpur, Dhaka",9990000,Medio,5400.0
3,3,1,vacant,1550.0,Gazipur,"Bashundhara Riverview, Dhaka",13500000,Alto,8710.0
3,3,1,vacant,1600.0,Gazipur,"Uttara, Dhaka",14500000,Alto,9062.0
3,3,1,vacant,5.0,Gazipur,"Uttar Khan, Dhaka",9000000,Medio,1800000.0
3,3,1,vacant,1405.0,Gazipur,"Khilgaon, Dhaka",7676000,Medio,5463.0
3,3,1,vacant,1400.0,Gazipur,"Keraniganj, Dhaka",3920000,Bajo,2800.0
3,3,1,vacant,1300.0,Gazipur,"Basila, Dhaka",6880000,Medio,5292.0
3,3,1,vacant,1400.0,Gazipur,"Shewrapara, Dhaka",9820000,Medio,7014.0
4,4,1,vacant,1936.0,Gazipur,"Banasree, Dhaka",17300000,Alto,8936.0
3,3,1,vacant,1200.0,Gazipur,"Bashundhara Riverview, Dhaka",5700000,Medio,4750.0
3,2,1,vacant,1000.0,Gazipur,"Keraniganj, Dhaka",4400000,Bajo,4400.0
3,2,1,vacant,1100.0,Gazipur,"Jatrabari, Dhaka",5800000,Medio,5273.0
3,3,1,vacant,5.0,Gazipur,"Uposhohor, Bogra",10000000,Medio,2000000.0
3,3,1,vacant,1850.0,Gazipur,"Bashundhara R/A, Dhaka",17600000,Alto,9514.0
3,3,1,vacant,1700.0,Gazipur,"Kallyanpur, Dhaka",11900000,Medio,7000.0
3,3,1,vacant,1200.0,Gazipur,"Savar, Dhaka",1350000,Bajo,1125.0
3,2,1,vacant,1450.0,Gazipur,"Uposhohor, Bogra",5800000,Medio,4000.0
3,2,1,vacant,915.0,Gazipur,"Basila, Dhaka",4758000,Bajo,5200.0
3,3,1,vacant,1600.0,Gazipur,"Bashundhara R/A, Dhaka",12300000,Medio,7688.0
4,5,1,vacant,2850.0,Gazipur,"Jolshiri Abason, Dhaka",29900000,Alto,10491.0
4,5,1,vacant,2077.0,Gazipur,"Bashundhara R/A, Dhaka",20900000,Alto,10063.0
3,3,1,vacant,1100.0,Gazipur,"Ashulia, Dhaka",4400000,Bajo,4000.0
4,4,1,vacant,2750.0,Gazipur,"Jolshiri Abason, Dhaka",27500000,Alto,10000.0
3,3,1,vacant,3.0,Gazipur,"Bashundhara R/A, Dhaka",27000000,Alto,9000000.0
3,3,1,vacant,5.0,Gazipur,"Narayangonj Sadar, Narayanganj",2500000,Bajo,500000.0
3,3,1,vacant,1300.0,Gazipur,"Mirpur 12, Dhaka",10100000,Medio,7769.0
3,3,1,vacant,1200.0,Gazipur,"Dhanmondi, Dhaka",9850000,Medio,8208.0
3,4,1,vacant,2000.0,Gazipur,"Mirpur DOHS, Dhaka",28300000,Alto,14150.0
3,3,1,vacant,1250.0,Gazipur,"Keraniganj, Dhaka",3888000,Bajo,3110.0
3,2,1,vacant,1170.0,Gazipur,"Cantonment, Dhaka",7020000,Medio,6000.0
3,2,1,vacant,1120.0,Gazipur,"Dhanmondi, Dhaka",11800000,Medio,10536.0
2,2,1,vacant,650.0,Gazipur,"Banasree, Dhaka",5200000,Medio,8000.0
4,3,1,vacant,1700.0,Gazipur,"Uttara, Dhaka",12000000,Medio,7059.0
3,3,1,vacant,1350.0,Gazipur,"Agrabad, Chittagong",5400000,Medio,4000.0
4,3,1,vacant,1860.0,Gazipur,"Khilgaon, Dhaka",15000000,Alto,8065.0
4,4,1,vacant,2160.0,Gazipur,"Moghbazar, Dhaka",25900000,Alto,11991.0
2,2,1,vacant,887.0,Gazipur,"Uttara, Dhaka",7103000,Medio,8008.0
3,3,1,vacant,1550.0,Gazipur,"Mirpur 12, Dhaka",9025000,Medio,5823.0
3,2,1,vacant,980.0,Gazipur,"Uposhohor, Bogra",1666000,Bajo,1700.0
3,3,1,vacant,4.0,Gazipur,"Bashundhara R/A, Dhaka",4000000,Bajo,1000000.0
3,4,1,vacant,1780.0,Gazipur,"Moghbazar, Dhaka",17700000,Alto,9944.0
3,3,1,vacant,1200.0,Gazipur,"Khilgaon, Dhaka",6000000,Medio,5000.0
3,3,1,vacant,1195.0,Gazipur,"Khilgaon, Dhaka",5100000,Medio,4268.0
3,2,1,vacant,1200.0,Gazipur,"Mohammadpur, Dhaka",8400000,Medio,7000.0
3,2,1,vacant,1020.0,Gazipur,"Uttara, Dhaka",5049000,Medio,4950.0
1,1,1,vacant,600.0,Gazipur,"Himchori, Coxs Bazar",15000000,Alto,25000.0
3,3,1,vacant,5.0,Gazipur,"Bashundhara R/A, Dhaka",42500000,Alto,8500000.0
3,3,1,vacant,1200.0,Gazipur,"Lalbag, Dhaka",6900000,Medio,5750.0
3,3,1,vacant,3.0,Gazipur,"Bashundhara R/A, Dhaka",19500000,Alto,6500000.0
4,4,1,vacant,1482.0,Gazipur,"Savar, Dhaka",7409999,Medio,5000.0
3,3,1,vacant,1375.0,Gazipur,"Gupibag, Dhaka",13100000,Alto,9527.0
3,3,1,vacant,1170.0,Gazipur,"Badda, Dhaka",8483000,Medio,7250.0
3,3,1,vacant,5.0,Gazipur,"Purbachal, Dhaka",3000000,Bajo,600000.0
3,3,1,vacant,10.0,Gazipur,"Khan Jahan Ali, Khulna",8500000,Medio,850000.0
4,4,1,vacant,2250.0,Gazipur,"Panchlaish, Chittagong",19100000,Alto,8489.0
4,3,1,vacant,1515.0,Gazipur,"Basabo, Dhaka",6563000,Medio,4332.0
3,2,1,vacant,650.0,Gazipur,"Mirpur 1, Dhaka",3250000,Bajo,5000.0
3,3,1,vacant,1200.0,Gazipur,"Mirpur 11, Dhaka",7220000,Medio,6017.0
6,6,1,vacant,6500.0,Gazipur,"Uttara, Dhaka",200000,Bajo,31.0
5,5,1,vacant,7000.0,Gazipur,"Uttara, Dhaka",250000,Bajo,36.0
3,3,1,vacant,10.0,Gazipur,"Uttara, Dhaka",65000000,Alto,6500000.0
3,3,1,vacant,1450.0,Gazipur,"Aftab Nagar, Dhaka",13000000,Alto,8966.0
3,3,1,vacant,1708.0,Gazipur,"Mirpur 14, Dhaka",15300000,Alto,8958.0
3,3,1,vacant,1448.0,Gazipur,"Mirpur 12, Dhaka",8905000,Medio,6150.0
1,2,1,vacant,500.0,Gazipur,"Mirpur 14, Dhaka",2500000,Bajo,5000.0
3,3,1,vacant,2765.6924011195015,Gazipur,"Mirpur 12, Dhaka",4000000,Bajo,1446.0
3,3,1,vacant,1500.0,Gazipur,"Uttar Khan, Dhaka",7500000,Medio,5000.0
3,3,1,vacant,1200.0,Gazipur,"Rayerbazar, Dhaka",8400000,Medio,7000.0
3,3,1,vacant,18.0,Gazipur,"sadar, Mymensingh",11700000,Medio,650000.0
4,4,1,vacant,1600.0,Gazipur,"Rupnagar, Dhaka",11200000,Medio,7000.0
3,3,1,vacant,2765.6924011195015,Gazipur,"Kolatoli, Coxs Bazar",500000,Bajo,181.0
3,3,1,vacant,1300.0,Gazipur,"Khilgaon, Dhaka",12500000,Medio,9615.0
3,2,1,vacant,1080.0,Gazipur,"Matuail, Dhaka",4212000,Bajo,3900.0
3,3,1,vacant,1100.0,Gazipur,"Basila, Dhaka",4400000,Bajo,4000.0
3,3,1,vacant,1150.0,Gazipur,"Basila, Dhaka",8740000,Medio,7600.0
3,2,1,vacant,1160.0,Gazipur,"Banasree, Dhaka",7540000,Medio,6500.0
